image_id,image_path,image_width,image_height,split,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,x1,y1,x2,y2,aspect_ratio,norm_area,size_category,relative_area,shape_category,norm_x,norm_y,touches_left,touches_top,touches_right,touches_bottom,touches_any_edge,out_of_bounds
patches_71,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_71.jpg,200,200,train,2,patches,161.0,132.5,76.0,114.99999999999999,8739.999999999998,123.0,75.0,199.0,190.0,0.6608695652173914,0.21849999999999994,medium,21.849999999999994,Tall (AR<0.75),0.805,0.6625,False,False,True,False,True,False
patches_72,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_72.jpg,200,200,train,2,patches,32.5,69.5,41.0,43.0,1763.0,12.0,48.0,53.0,91.0,0.9534883720930233,0.044075,medium,4.407500000000001,Square (0.75-1.25),0.1625,0.3475,False,False,False,False,False,False
patches_72,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_72.jpg,200,200,train,2,patches,172.5,83.0,39.0,66.0,2574.0,153.0,50.0,192.0,116.0,0.5909090909090909,0.06435,medium,6.4350000000000005,Tall (AR<0.75),0.8625,0.415,False,False,False,False,False,False
patches_74,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_74.jpg,200,200,train,2,patches,23.0,158.5,40.0,83.0,3320.0,3.0,117.0,43.0,200.0,0.4819277108433735,0.083,medium,8.3,Tall (AR<0.75),0.115,0.7925,False,False,False,True,True,False
patches_74,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_74.jpg,200,200,train,2,patches,160.5,80.0,77.0,156.0,12012.0,122.0,2.0,199.0,158.0,0.4935897435897436,0.3003,large,30.03,Tall (AR<0.75),0.8025,0.4,False,True,True,False,True,False
patches_75,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_75.jpg,200,200,train,2,patches,75.0,134.5,40.0,69.0,2760.0,55.0,100.0,95.0,169.0,0.5797101449275363,0.069,medium,6.9,Tall (AR<0.75),0.375,0.6725,False,False,False,False,False,False
patches_75,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_75.jpg,200,200,train,2,patches,132.5,67.0,51.0,86.0,4386.0,107.0,24.0,158.0,110.0,0.5930232558139535,0.10965,medium,10.965,Tall (AR<0.75),0.6625,0.335,False,False,False,False,False,False
patches_77,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_77.jpg,200,200,train,2,patches,181.5,92.0,35.0,36.0,1260.0,164.0,74.0,199.0,110.0,0.9722222222222222,0.0315,medium,3.15,Square (0.75-1.25),0.9075,0.46,False,False,True,False,True,False
patches_77,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_77.jpg,200,200,train,2,patches,166.5,176.0,61.0,46.0,2806.0,136.0,153.0,197.0,199.0,1.326086956521739,0.07015,medium,7.015000000000001,Wide (AR>1.25),0.8325,0.88,False,False,False,True,True,False
patches_77,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_77.jpg,200,200,train,2,patches,37.5,16.5,28.999999999999996,31.0,898.9999999999999,23.0,1.0,52.0,32.0,0.9354838709677418,0.022475,small,2.2475,Square (0.75-1.25),0.1875,0.0825,False,True,False,False,True,False
patches_78,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_78.jpg,200,200,train,2,patches,28.000000000000004,107.0,38.0,142.0,5396.0,9.000000000000004,36.0,47.0,178.0,0.2676056338028169,0.1349,medium,13.489999999999998,Tall (AR<0.75),0.14,0.535,False,False,False,False,False,False
patches_78,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_78.jpg,200,200,train,2,patches,165.5,149.0,39.0,60.0,2340.0,146.0,119.0,185.0,179.0,0.65,0.0585,medium,5.8500000000000005,Tall (AR<0.75),0.8275,0.745,False,False,False,False,False,False
patches_78,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_78.jpg,200,200,train,2,patches,32.5,183.0,41.0,34.0,1394.0,12.0,166.0,53.0,200.0,1.2058823529411764,0.03485,medium,3.485,Square (0.75-1.25),0.1625,0.915,False,False,False,True,True,False
patches_79,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_79.jpg,200,200,train,2,patches,87.5,98.0,81.0,102.0,8262.0,47.0,47.0,128.0,149.0,0.7941176470588235,0.20655,medium,20.655,Square (0.75-1.25),0.4375,0.49,False,False,False,False,False,False
patches_79,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_79.jpg,200,200,train,2,patches,117.5,176.5,31.0,39.0,1209.0,102.0,157.0,133.0,196.0,0.7948717948717948,0.030225,medium,3.0225,Square (0.75-1.25),0.5875,0.8825,False,False,False,False,False,False
patches_79,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_79.jpg,200,200,train,2,patches,102.0,23.0,38.0,44.0,1672.0,83.0,1.0,121.0,45.0,0.8636363636363636,0.0418,medium,4.18,Square (0.75-1.25),0.51,0.115,False,True,False,False,True,False
patches_8,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_8.jpg,200,200,train,2,patches,56.99999999999999,37.5,34.0,39.0,1326.0,39.99999999999999,18.0,74.0,57.0,0.8717948717948718,0.03315,medium,3.315,Square (0.75-1.25),0.285,0.1875,False,False,False,False,False,False
patches_8,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_8.jpg,200,200,train,2,patches,126.0,85.0,80.0,86.0,6880.0,86.0,42.0,166.0,128.0,0.9302325581395349,0.172,medium,17.2,Square (0.75-1.25),0.63,0.425,False,False,False,False,False,False
patches_8,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_8.jpg,200,200,train,2,patches,55.50000000000001,166.0,28.999999999999996,66.0,1913.9999999999998,41.00000000000001,133.0,70.0,199.0,0.43939393939393934,0.04785,medium,4.784999999999999,Tall (AR<0.75),0.2775,0.83,False,False,False,True,True,False
patches_85,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_85.jpg,200,200,train,2,patches,71.0,39.0,54.0,54.0,2916.0,44.0,12.0,98.0,66.0,1.0,0.0729,medium,7.290000000000001,Square (0.75-1.25),0.355,0.195,False,False,False,False,False,False
patches_85,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_85.jpg,200,200,train,2,patches,131.5,40.0,49.0,78.0,3822.0,107.0,1.0,156.0,79.0,0.6282051282051282,0.09555,medium,9.555,Tall (AR<0.75),0.6575,0.2,False,True,False,False,True,False
patches_87,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_87.jpg,200,200,train,2,patches,51.0,37.0,84.0,60.0,5040.0,9.0,7.0,93.0,67.0,1.4,0.126,medium,12.6,Wide (AR>1.25),0.255,0.185,False,False,False,False,False,False
patches_87,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_87.jpg,200,200,train,2,patches,130.0,64.0,48.0,76.0,3648.0,106.0,26.0,154.0,102.0,0.631578947368421,0.0912,medium,9.120000000000001,Tall (AR<0.75),0.65,0.32,False,False,False,False,False,False
patches_87,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_87.jpg,200,200,train,2,patches,156.0,169.0,84.0,60.0,5040.0,114.0,139.0,198.0,199.0,1.4,0.126,medium,12.6,Wide (AR>1.25),0.78,0.845,False,False,True,True,True,False
patches_87,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_87.jpg,200,200,train,2,patches,178.0,65.0,44.0,76.0,3344.0,156.0,27.0,200.0,103.0,0.5789473684210527,0.0836,medium,8.36,Tall (AR<0.75),0.89,0.325,False,False,True,False,True,False
patches_88,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_88.jpg,200,200,train,2,patches,18.0,63.0,34.0,70.0,2380.0,1.0,28.0,35.0,98.0,0.4857142857142857,0.0595,medium,5.949999999999999,Tall (AR<0.75),0.09,0.315,True,False,False,False,True,False
patches_88,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_88.jpg,200,200,train,2,patches,78.0,73.5,78.0,56.99999999999999,4445.999999999999,39.0,45.0,117.0,102.0,1.3684210526315792,0.11114999999999997,medium,11.114999999999997,Wide (AR>1.25),0.39,0.3675,False,False,False,False,False,False
patches_88,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_88.jpg,200,200,train,2,patches,147.5,76.5,49.0,123.0,6027.0,123.0,15.0,172.0,138.0,0.3983739837398374,0.150675,medium,15.0675,Tall (AR<0.75),0.7375,0.3825,False,False,False,False,False,False
patches_88,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_88.jpg,200,200,train,2,patches,44.0,169.0,86.0,62.0,5332.0,1.0,138.0,87.0,200.0,1.3870967741935485,0.1333,medium,13.33,Wide (AR>1.25),0.22,0.845,True,False,False,True,True,False
patches_9,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_9.jpg,200,200,train,2,patches,102.0,102.0,74.0,72.0,5328.0,65.0,66.0,139.0,138.0,1.0277777777777777,0.1332,medium,13.320000000000002,Square (0.75-1.25),0.51,0.51,False,False,False,False,False,False
patches_90,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_90.jpg,200,200,train,2,patches,115.5,103.49999999999999,93.0,193.0,17949.0,69.0,6.999999999999986,162.0,200.0,0.48186528497409326,0.448725,large,44.872499999999995,Tall (AR<0.75),0.5775,0.5175,False,False,False,True,True,False
patches_90,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_90.jpg,200,200,train,2,patches,156.0,160.0,52.0,80.0,4160.0,130.0,120.0,182.0,200.0,0.65,0.104,medium,10.4,Tall (AR<0.75),0.78,0.8,False,False,False,True,True,False
patches_90,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_90.jpg,200,200,train,2,patches,46.5,132.0,53.0,57.99999999999999,3073.9999999999995,20.0,103.0,73.0,161.0,0.913793103448276,0.07684999999999999,medium,7.684999999999999,Square (0.75-1.25),0.2325,0.66,False,False,False,False,False,False
patches_92,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_92.jpg,200,200,train,2,patches,37.0,132.5,54.0,121.0,6534.0,10.0,72.0,64.0,193.0,0.4462809917355372,0.16335,medium,16.335,Tall (AR<0.75),0.185,0.6625,False,False,False,False,False,False
patches_92,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_92.jpg,200,200,train,2,patches,134.5,77.5,73.0,95.0,6935.0,98.0,30.0,171.0,125.0,0.7684210526315789,0.173375,medium,17.3375,Square (0.75-1.25),0.6725,0.3875,False,False,False,False,False,False
patches_92,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_92.jpg,200,200,train,2,patches,133.0,167.0,44.0,66.0,2904.0,111.0,134.0,155.0,200.0,0.6666666666666666,0.0726,medium,7.26,Tall (AR<0.75),0.665,0.835,False,False,False,True,True,False
patches_92,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_92.jpg,200,200,train,2,patches,12.0,33.5,22.0,65.0,1430.0,1.0,1.0,23.0,66.0,0.3384615384615385,0.03575,medium,3.5749999999999997,Tall (AR<0.75),0.06,0.1675,True,True,False,False,True,False
patches_92,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_92.jpg,200,200,train,2,patches,49.5,10.0,41.0,18.0,738.0,29.0,1.0,70.0,19.0,2.2777777777777777,0.01845,small,1.8450000000000002,Wide (AR>1.25),0.2475,0.05,False,True,False,False,True,False
patches_92,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_92.jpg,200,200,train,2,patches,132.5,9.5,41.0,17.0,697.0,112.0,1.0,153.0,18.0,2.411764705882353,0.017425,small,1.7425,Wide (AR>1.25),0.6625,0.0475,False,True,False,False,True,False
patches_93,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_93.jpg,200,200,train,2,patches,43.0,64.5,66.0,127.0,8382.0,10.0,1.0,76.0,128.0,0.5196850393700787,0.20955,medium,20.955,Tall (AR<0.75),0.215,0.3225,False,True,False,False,True,False
patches_93,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_93.jpg,200,200,train,2,patches,104.0,45.5,46.0,73.0,3358.0,81.0,9.0,127.0,82.0,0.6301369863013698,0.08395,medium,8.395,Tall (AR<0.75),0.52,0.2275,False,False,False,False,False,False
patches_93,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_93.jpg,200,200,train,2,patches,94.5,168.0,51.0,64.0,3264.0,69.0,136.0,120.0,200.0,0.796875,0.0816,medium,8.16,Square (0.75-1.25),0.4725,0.84,False,False,False,True,True,False
patches_93,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_93.jpg,200,200,train,2,patches,178.5,150.5,43.0,99.0,4257.0,157.0,101.0,200.0,200.0,0.43434343434343436,0.106425,medium,10.6425,Tall (AR<0.75),0.8925,0.7525,False,False,True,True,True,False
patches_93,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_93.jpg,200,200,train,2,patches,181.5,42.0,37.0,82.0,3034.0,163.0,1.0,200.0,83.0,0.45121951219512196,0.07585,medium,7.585,Tall (AR<0.75),0.9075,0.21,False,True,True,False,True,False
patches_95,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_95.jpg,200,200,train,2,patches,129.5,121.50000000000001,81.0,97.0,7857.0,89.0,73.00000000000001,170.0,170.0,0.8350515463917526,0.196425,medium,19.6425,Square (0.75-1.25),0.6475,0.6075,False,False,False,False,False,False
patches_95,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_95.jpg,200,200,train,2,patches,68.5,109.5,51.0,71.0,3621.0,43.0,74.0,94.0,145.0,0.7183098591549296,0.090525,medium,9.0525,Tall (AR<0.75),0.3425,0.5475,False,False,False,False,False,False
patches_95,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_95.jpg,200,200,train,2,patches,187.0,127.49999999999999,26.0,61.0,1586.0,174.0,96.99999999999999,200.0,158.0,0.4262295081967213,0.03965,medium,3.965,Tall (AR<0.75),0.935,0.6375,False,False,True,False,True,False
patches_97,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_97.jpg,200,200,train,2,patches,104.0,98.0,57.99999999999999,94.0,5451.999999999999,75.0,51.0,133.0,145.0,0.6170212765957446,0.13629999999999998,medium,13.629999999999997,Tall (AR<0.75),0.52,0.49,False,False,False,False,False,False
patches_97,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_97.jpg,200,200,train,2,patches,110.00000000000001,169.5,40.0,47.0,1880.0,90.00000000000001,146.0,130.0,193.0,0.851063829787234,0.047,medium,4.7,Square (0.75-1.25),0.55,0.8475,False,False,False,False,False,False
patches_98,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_98.jpg,200,200,train,2,patches,60.5,126.49999999999999,91.0,117.0,10647.0,15.0,67.99999999999999,106.0,185.0,0.7777777777777778,0.266175,large,26.6175,Square (0.75-1.25),0.3025,0.6325,False,False,False,False,False,False
patches_98,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_98.jpg,200,200,train,2,patches,136.0,142.5,72.0,97.0,6984.0,100.0,94.0,172.0,191.0,0.7422680412371134,0.1746,medium,17.46,Tall (AR<0.75),0.68,0.7125,False,False,False,False,False,False
patches_99,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_99.jpg,200,200,train,2,patches,55.50000000000001,27.0,77.0,52.0,4004.0,17.000000000000007,1.0,94.0,53.0,1.4807692307692308,0.1001,medium,10.01,Wide (AR>1.25),0.2775,0.135,False,True,False,False,True,False
patches_99,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_99.jpg,200,200,train,2,patches,54.0,166.5,50.0,67.0,3350.0,29.0,133.0,79.0,200.0,0.746268656716418,0.08375,medium,8.375,Tall (AR<0.75),0.27,0.8325,False,False,False,True,True,False
patches_99,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_99.jpg,200,200,train,2,patches,137.5,122.0,55.00000000000001,154.0,8470.000000000002,110.0,45.0,165.0,199.0,0.3571428571428572,0.21175000000000005,medium,21.175000000000004,Tall (AR<0.75),0.6875,0.61,False,False,False,True,True,False
patches_99,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\patches_99.jpg,200,200,train,2,patches,130.5,29.5,51.0,56.99999999999999,2906.9999999999995,105.0,1.0000000000000036,156.0,58.0,0.8947368421052633,0.07267499999999999,medium,7.267499999999999,Square (0.75-1.25),0.6525,0.1475,False,True,False,False,True,False
pitted_surface_101,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_101.jpg,200,200,train,3,pitted_surface,114.5,87.0,77.0,172.0,13244.0,76.0,1.0,153.0,173.0,0.4476744186046512,0.3311,large,33.11,Tall (AR<0.75),0.5725,0.435,False,True,False,False,True,False
pitted_surface_101,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_101.jpg,200,200,train,3,pitted_surface,107.5,188.0,61.0,24.0,1464.0,77.0,176.0,138.0,200.0,2.5416666666666665,0.0366,medium,3.66,Wide (AR>1.25),0.5375,0.94,False,False,False,True,True,False
pitted_surface_101,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_101.jpg,200,200,train,3,pitted_surface,177.5,151.0,45.0,94.0,4230.0,155.0,104.0,200.0,198.0,0.4787234042553192,0.10575,medium,10.575,Tall (AR<0.75),0.8875,0.755,False,False,True,True,True,False
pitted_surface_101,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_101.jpg,200,200,train,3,pitted_surface,184.0,15.5,32.0,28.999999999999996,927.9999999999999,168.0,1.0000000000000018,200.0,30.0,1.1034482758620692,0.0232,small,2.32,Square (0.75-1.25),0.92,0.0775,False,True,True,False,True,False
pitted_surface_102,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_102.jpg,200,200,train,3,pitted_surface,167.0,10.5,46.0,19.0,874.0,144.0,1.0,190.0,20.0,2.4210526315789473,0.02185,small,2.185,Wide (AR>1.25),0.835,0.0525,False,True,False,False,True,False
pitted_surface_102,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_102.jpg,200,200,train,3,pitted_surface,180.0,85.0,38.0,136.0,5168.0,161.0,17.0,199.0,153.0,0.27941176470588236,0.1292,medium,12.920000000000002,Tall (AR<0.75),0.9,0.425,False,False,True,False,True,False
pitted_surface_102,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_102.jpg,200,200,train,3,pitted_surface,178.0,178.5,44.0,41.0,1804.0,156.0,158.0,200.0,199.0,1.0731707317073171,0.0451,medium,4.51,Square (0.75-1.25),0.89,0.8925,False,False,True,True,True,False
pitted_surface_102,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_102.jpg,200,200,train,3,pitted_surface,117.5,99.5,59.0,197.0,11623.0,88.0,1.0,147.0,198.0,0.29949238578680204,0.290575,large,29.057500000000005,Tall (AR<0.75),0.5875,0.4975,False,True,False,True,True,False
pitted_surface_102,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_102.jpg,200,200,train,3,pitted_surface,38.5,101.49999999999999,67.0,181.0,12127.0,5.0,10.999999999999986,72.0,192.0,0.3701657458563536,0.303175,large,30.317499999999995,Tall (AR<0.75),0.1925,0.5075,False,False,False,False,False,False
pitted_surface_104,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_104.jpg,200,200,train,3,pitted_surface,70.5,93.0,135.0,184.0,24840.0,3.0,1.0,138.0,185.0,0.7336956521739131,0.621,large,62.1,Tall (AR<0.75),0.3525,0.465,False,True,False,False,True,False
pitted_surface_105,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_105.jpg,200,200,train,3,pitted_surface,65.0,94.5,128.0,187.0,23936.0,1.0,1.0,129.0,188.0,0.6844919786096256,0.5984,large,59.84,Tall (AR<0.75),0.325,0.4725,True,True,False,False,True,False
pitted_surface_106,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_106.jpg,200,200,train,3,pitted_surface,139.5,100.49999999999999,114.99999999999999,197.0,22654.999999999996,82.0,1.9999999999999858,197.0,199.0,0.583756345177665,0.566375,large,56.637499999999996,Tall (AR<0.75),0.6975,0.5025,False,True,False,True,True,False
pitted_surface_108,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_108.jpg,200,200,train,3,pitted_surface,109.00000000000001,127.0,122.0,144.0,17568.0,48.000000000000014,55.0,170.0,199.0,0.8472222222222222,0.4392,large,43.919999999999995,Square (0.75-1.25),0.545,0.635,False,False,False,True,True,False
pitted_surface_109,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_109.jpg,200,200,train,3,pitted_surface,84.0,100.49999999999999,118.0,197.0,23246.0,25.0,1.9999999999999858,143.0,199.0,0.5989847715736041,0.58115,large,58.11500000000001,Tall (AR<0.75),0.42,0.5025,False,True,False,True,True,False
pitted_surface_109,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_109.jpg,200,200,train,3,pitted_surface,173.5,100.0,43.0,198.0,8514.0,152.0,1.0,195.0,199.0,0.21717171717171718,0.21285,medium,21.285,Tall (AR<0.75),0.8675,0.5,False,True,False,True,True,False
pitted_surface_11,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_11.jpg,200,200,train,3,pitted_surface,90.0,117.0,176.0,160.0,28160.0,2.0,37.0,178.0,197.0,1.1,0.704,large,70.39999999999999,Square (0.75-1.25),0.45,0.585,True,False,False,False,True,False
pitted_surface_111,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_111.jpg,200,200,train,3,pitted_surface,88.5,107.0,165.0,178.0,29370.0,6.0,18.0,171.0,196.0,0.9269662921348315,0.73425,large,73.425,Square (0.75-1.25),0.4425,0.535,False,False,False,False,False,False
pitted_surface_111,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_111.jpg,200,200,train,3,pitted_surface,114.99999999999999,48.5,124.0,81.0,10044.0,52.999999999999986,8.0,177.0,89.0,1.5308641975308641,0.2511,large,25.11,Wide (AR>1.25),0.575,0.2425,False,False,False,False,False,False
pitted_surface_112,D:\DigiSteel-Yolo\DigiSteel-YOLO\datasets\NEU-DET\yolo\images\train\pitted_surface_112.jpg,200,200,train,3,pitted_surface,36.0,108.0,54.0,166.0,8964.0,9.0,25.0,63.0,191.0,0.3253012048192771,0.2241,medium,22.41,Tall (AR<0.75),0.18,0.54,False,False,False,False,False,False
